"","SerWT1","SerWT2","SerWT3","SerWT4","SerKO1","SerKO2","SerKO3","SerKO4","ExoWT1","ExoWT2","ExoWT3","ExoWT4","ExoKO1","ExoKO2","ExoKO3","ExoKO4"
"mmu-miR-34a",0.71431219877587,0.834163238838935,0.735885385987221,0.925250029286864,0.668768803551906,0.544123721886316,0.412287577816945,0.491389264258568,0.474610118649739,0.249290163331175,0.0527344576277488,0.34756801618289,-1.48135885517949,-2.16930382514148,-1.3255525030975,-1.4741677927757
"mmu-miR-34b-3p",1.33833862913171,0.713662738828049,1.02953658524575,0.475578720259483,0.671231923637612,0.36242987975165,-0.490900959078253,0.303498191987155,0.23749470169092,0.444934242621945,0.452006045153685,0.518009535449921,-2.15041728652646,-1.49745418609585,-1.2570129000167,-1.15093586204061
"mmu-miR-34b-5p",1.04002139660773,0.85142117821679,1.03276754205423,1.08934760757151,0.97908901835835,0.791939570878109,0.651214792540254,0.864478116413086,-0.532614270590567,-0.542769666965464,-0.542769666965464,-0.547121979697563,-1.47706613345597,-1.70193562461439,-1.07665336210289,-0.879348518247756
"mmu-miR-34c",1.20481149999755,0.943333211183387,1.21687972871204,1.03384492654213,0.722082351417561,0.599388692820147,0.303717089314907,0.591343207010482,-0.213205373956159,-0.40830840484057,-0.0985572011684138,-0.10056857262083,-1.21486835725963,-1.75190453505486,-1.48640350333587,-1.34158475876187
"mmu-miR-92a",0.377094012876349,0.269210162834904,0.389081107325398,0.333141333229833,-0.0904026706365798,-0.589864939346978,-0.777662752382086,-0.469993994856481,1.32007877620157,1.0283928112747,1.1722379446633,1.65571742077496,-0.414054220760918,-1.888466837994,-1.08932720805737,-1.2251809451466
"mmu-miR-92b",-0.757342909784501,-0.968763809321923,-0.994338918136934,-0.759047917038836,-0.799968091142852,-0.818723170940528,-0.958533765795919,-0.868168381316214,1.39437624518506,1.40119627420239,1.45916652084975,1.5870420649248,0.465147291573006,0.0406004852438286,0.281006508104929,0.296351573393935
"mmu-miR-93",-0.739557645639212,-0.959243581999175,-0.985818493655623,-0.741329306416309,-0.783849165066624,-0.803337433614686,-0.948613617336597,-0.854715596150483,1.55651472147783,1.34391542822625,1.3191121773469,1.60612122323653,0.536038113870254,-0.22754768105833,0.319895499064483,0.362415357714799
"mmu-miR-96",1.06770524796964,0.928249868642993,0.992166917501039,1.02267278172874,0.82075301374537,0.787341829115026,0.530220973481522,0.753930644484684,-0.820753013745369,-0.0581064080527697,-0.148171340534563,-0.200467107782054,-1.27543565675829,-1.41343837588362,-1.46863946353375,-1.5180299103786
"mmu-miR-98",0.955140823735992,0.83444022537343,0.727367113922771,0.947353688357761,0.754622087746576,0.556050135601716,0.517114458710569,0.544369432534373,0.0187377945038657,0.365265318835089,0.295181100431021,-0.187621293019223,-1.3732126543547,-1.28950094903873,-1.81513258706924,-1.85017469627127
"mmu-miR-99a",1.04633123175799,0.809010255741597,0.860994850488044,0.951402841351432,0.682439068532854,0.718602264878208,0.422516094800614,0.63723507310116,0.0405423334028011,-0.099590052435451,-0.015962660886817,0.221358315129576,-1.31331732977643,-1.82864287769774,-1.58002090282343,-1.55289850556441
"mmu-miR-99b",0.481471712764964,0.365554189485351,0.630508528410179,0.72655447627043,0.339058755592869,0.445040491162798,0.150278789108927,0.401985411087515,1.30945402190506,0.507967146657446,0.252948595442297,0.604013094517697,-0.909538566590391,-2.396594793806,-1.52224547535406,-1.38645637665508
"mmu-miR-100",0.675105562488938,0.375516732722854,0.633877741878925,0.570661750276907,0.144640937306791,0.348031518982845,-0.102725986353279,0.301306655624834,0.837268323554982,0.639374784626926,0.763058246456961,0.993934041873025,-1.41926772449964,-2.47469993211594,-1.12242741610756,-1.16365523671757
"mmu-miR-101a",0.857058792018593,0.843006848201713,0.913266567286112,0.943126947896981,0.904484102400563,0.732347790643785,0.440769956443532,0.707756888964246,-0.0176747105821688,-0.112525331346107,-0.138872726002757,0.136896671403508,-1.42462558524725,-1.69688199669929,-1.70742095456196,-1.3807132608195
"mmu-miR-101b",0.689618415222439,0.757357195435285,0.83262250678289,0.481384387160729,0.313291858484409,0.330853764465517,0.338380295600278,0.248061921983151,0.451278262621687,0.330853764465517,0.651985759548635,0.892834755860974,-1.85936679574981,-2.24823757104578,-1.38017764683672,-0.8307408739992
"mmu-miR-103",1.09759599712047,0.951215502552631,0.984202656258058,0.641960936564237,0.40898916351965,0.693503364228969,0.171893996261881,0.547122869661131,0.281163942911114,0.103857991744435,0.0110816219479175,0.303842611083595,-0.846584374393224,-1.98257948012392,-1.55374648195335,-1.8135203173836
"mmu-miR-105",0.488282327122423,0.606784381139998,0.555074393932328,0.64341228874543,0.611093546740638,0.546456062731049,0.503364406724659,0.632639374743833,-1.67491880439842,1.12388425321669,0.59385688433808,0.626175626342874,-1.03069854710287,-1.94639623723869,-1.34526763594953,-0.933742321088492
"mmu-miR-106a",-0.557299745106734,-0.984981501120006,-1.01263333879328,-0.758236432199177,-0.802479372476411,-0.822757386770145,-0.973920766050697,-0.876217606271803,1.52211844792331,1.34330323096949,1.41519800891999,1.53133572714774,0.522965379995755,-0.269720633304707,0.312811413678888,0.410514573457783
"mmu-miR-106b",0.360916132349144,-1.33601168391019,0.728371178275976,0.804924312844066,0.70795700905782,0.195051007451613,0.309880709303749,0.200154549756153,-1.53249806263496,0.942719955066629,1.12134393572551,1.38162459325701,-0.626619303579223,-1.85402122782094,-0.779725572715403,-0.624067532426953
"mmu-miR-107",-0.40958290105517,-0.770904588780142,-0.81461285745655,-0.412496785633599,-0.48243001551585,-0.514482745878551,-0.753421281309579,-0.537793822505967,1.87198872385331,1.77583053276522,1.30378123106001,1.46987265203036,-0.773818473358569,-0.9486515480642,0.126571861375431,-0.129849981526162
"mmu-miR-122",1.09016955631433,1.17240771237765,0.927749198089281,0.942140875400361,0.572069173115441,0.656363283080338,0.199941516928937,0.576181080918607,-0.0241574583435988,-0.242088571911386,-0.186577816568648,0.169102208405193,-1.1055892105762,-2.23225194864363,-1.44070969653421,-1.07474990205246
"mmu-miR-124",0.865019095430153,0.608991995871201,0.330701670263644,1.03941436614422,-0.28895812142251,-0.441090166087975,-0.760196406117973,-0.281537046072976,1.12846727033864,1.02086167777038,0.965203612648871,1.09507243126573,-1.0644604954489,-1.78059426667901,-1.08301318382274,-1.35388243408076
"mmu-miR-125a-3p",0.668682115108452,0.288024317559961,0.369015338314959,0.56069408743512,0.115243473282633,0.107144371207132,-0.341005943637189,0.163838085735632,1.4191989074381,0.733474931712449,0.744273734479783,1.11413272926094,-2.16600361131647,-1.43438472382966,-1.24810537609316,-1.09422243665867
"mmu-miR-125a-5p",0.977813920842429,0.829528993407929,1.00092326018287,1.02788415608005,0.921966350769695,0.910411681099473,0.492517794693158,0.771755645056826,-0.204613942076825,-0.632136719874992,-0.832417660825485,0.147803482864906,-1.57576807627635,-1.6759085467516,-1.07313994562175,-1.08662039357034
"mmu-miR-125b-3p",1.24328712539989,0.993625067037116,0.938904615889111,0.873924080150854,0.773033248346721,0.766193191953219,0.383150033917184,0.641362162771833,-0.502637269041148,-0.290595520842629,-0.384646296253263,-0.0375134342831053,-1.48076533331174,-1.9099788720039,-1.61072640478825,-0.396616394941888
"mmu-miR-125b-5p",-0.365422811960926,-0.701070431836148,-0.741672966498474,-0.368129647605082,-0.433093703064801,-0.462868895150508,-0.684829417971218,-0.541367128831002,1.36153832900997,2.36306751734732,0.755207144719248,1.82711405980463,-0.703777267480303,-0.560314978340088,-0.587383334781637,-0.156996467360991
"mmu-miR-126-3p",1.11480044400353,0.666817185606871,0.955648496941559,0.587241212075884,0.607872020028364,0.245359251720538,0.0390511721957618,0.380933132551108,0.548926854449856,0.195255860978807,0.295462642462271,0.66092266904902,-1.49352313284545,-2.2774938350396,-1.30489860299422,-1.22237537118431
"mmu-miR-126-5p",0.764856155597402,0.783534911877572,1.12597877701403,0.939191214212326,0.198267215098895,0.378828525807209,0.0955340555579562,0.279208492312967,0.394394156040685,-0.0258778602631538,0.979661852819361,0.329018509060088,-1.19018700172712,-2.00893915200793,-1.71319217757189,-1.3302776738284
"mmu-miR-127",0.859323928634473,0.806977247913371,0.692468883835964,0.811884749230974,0.566509683350816,0.574688852213487,0.394747137234705,0.633578868024726,0.111747894586256,0.353851292921345,0.213169588483387,0.510891335084646,-1.86761097018036,-1.79236261664377,-1.41939251650593,-1.45047335818409
"mmu-miR-128",0.818077212163387,0.62871695730292,0.694174823180612,1.04717974273531,0.0676495354941332,0.549232405880008,0.196227486325313,0.638068080999733,0.22194307649155,0.112067373053994,0.411303331352014,0.79236162199715,-0.650049208236275,-2.14622899972638,-1.65295722471948,-1.72776621429399
"mmu-miR-129-3p",0.661426209577882,0.0198519891962358,0.549939541773858,0.480523314650598,-1.12446399732054,0.758188223143638,-0.981424499005941,0.42162469769753,1.12630457910032,1.5659406842143,0.491040924820789,0.943298162138999,-1.05715129223132,-1.53885783802606,-1.27802110580533,-1.03821959392497
"mmu-miR-129-5p",-0.746420366894701,-1.00477661391478,-1.03602938573172,-0.748503885015832,-0.798508319922942,-0.82142701925537,-0.992275505188001,0.0244813379232741,1.47252643210839,1.51836383077324,1.42877255156467,1.65379250864667,0.22449907755172,-0.415140985635085,0.130740762100886,0.10990558088959
"mmu-miR-130a",0.730018256164216,0.509923770139308,0.751416331194415,0.350966641343539,0.653596559627789,0.402933394988309,0.568004259506991,0.882861649237069,0.427388337879967,0.295943019837312,0.274544944807113,0.589402334537191,-1.29974200384328,-2.36964575535325,-1.37310683251825,-1.39450490754845
"mmu-miR-130b",1.07210041126841,0.803588330626484,0.882703497244195,0.669332290305519,0.547063396441785,0.434384219743832,0.297730750131423,0.463153371241183,0.283346174382749,0.326499901628773,0.369653628874797,0.276153886508411,-1.63699468806532,-2.14285226856039,-1.23662399639388,-1.40923890537797
